pos_x,pos_y,target_speed
-548.5421752929688,-75.12157440185547,37.049209604949695
-550.0574340820312,-75.21529388427734,39.049209604949695
-551.5913696289062,-75.35692596435547,41.049209604949695
-553.0914916992188,-75.53663635253906,43.0492096049497
-554.6079711914062,-75.75699615478516,45.04920960494971
-556.0878295898438,-76.00493621826172,47.0492096049497
-557.5829467773438,-76.2878189086914,49.0492096049497
-559.0926513671875,-76.60621643066406,51.04920960494971
-560.5629272460938,-76.943359375,53.04920960494971
-562.04833984375,-77.30643463134766,55.047302378584334
-563.5510864257812,-77.68817138671875,57.04730237858434
-565.0156860351562,-78.06897735595703,59.04730237858434
-566.4990234375,-78.45999145507812,61.04730237858435
-568.0018310546875,-78.85960388183594,63.04730237858435
-569.4664306640625,-79.24971771240234,65.04730237858435
-570.949951171875,-79.64555358886719,67.04730237858435
-572.4532470703125,-80.04647827148438,69.03268826250016
-573.9144287109375,-80.43814849853516,70.95687307512064
-575.3924560546875,-80.83676147460938,72.85553636464626
-576.8878173828125,-81.24263763427734,74.69252583061075
-578.3370361328125,-81.63957214355469,76.44869398987215
-579.8009643554688,-82.04625701904297,78.03448817688174
-581.2796020507812,-82.46266174316406,79.24756974365208
-582.7724609375,-82.88894653320312,79.95187607886626
-584.2135620117188,-83.30567169189453,79.99809277363465
-585.6674194335938,-83.72975158691406,79.99809277363465
-587.1343994140625,-84.15999603271484,79.99809277363465
-588.614013671875,-84.59632873535156,79.99809277363465
-590.1060791015625,-85.0372543334961,79.99809277363465
-591.61083984375,-85.48223876953125,79.99809277363465
-593.058349609375,-85.91022491455078,79.99809277363465
-594.5171508789062,-86.34033203125,79.99809277363465
-595.98681640625,-86.77245330810547,79.99809277363465
-597.4674682617188,-87.20580291748047,79.99809277363465
-598.9589233398438,-87.64019012451172,80.0
-600.4609985351562,-88.07524108886719,80.0
-601.9732666015625,-88.5107421875,80.0
-603.4236450195312,-88.92472076416016,80.0
-604.8831787109375,-89.33805847167969,79.81554522637298
-606.35107421875,-89.75029754638672,79.59233503661449
-607.8262329101562,-90.16144561767578,79.40999569750268
-609.306884765625,-90.56987762451172,79.21797497577623
-610.789794921875,-90.97389221191406,78.87807283662436
-612.270751953125,-91.37249755859376,78.29800216786766
-613.7486572265625,-91.76488494873048,77.60495449104499
-615.2219848632812,-92.1513900756836,76.99547357367793
-616.6904907226562,-92.53285217285156,76.59323099238159
-618.1543579101562,-92.90940856933594,76.50033278501428
-619.6129760742188,-93.27997589111328,76.5003327850143
-621.1387939453125,-93.66241455078124,76.5003327850143
-622.6592407226562,-94.03758239746094,76.5003327850143
-624.1739501953125,-94.40450286865234,76.50033278501428
-625.6836547851562,-94.76332092285156,76.50033278501428
-627.19189453125,-95.11551666259766,76.50033278501428
-628.7049560546875,-95.46229553222656,76.5003327850143
-630.2156372070312,-95.80168914794922,76.5003327850143
-631.7249145507812,-96.13204193115234,76.5003327850143
-633.2332153320312,-96.45222473144533,76.5003327850143
-634.7404174804688,-96.76360321044922,76.5003327850143
-636.2464599609375,-97.06716918945312,76.5003327850143
-637.751220703125,-97.36460876464844,76.5003327850143
-639.2546997070312,-97.65721893310548,76.5003327850143
-640.7576293945312,-97.94464111328124,76.5003327850143
-642.2586059570312,-98.2270736694336,76.54905209975823
-643.7595825195312,-98.50452423095705,76.48820498823616
-645.2594604492188,-98.7791748046875,76.38694212684909
-646.7579345703125,-99.04989624023438,76.3359474779274
-648.2555541992188,-99.31614685058594,76.40858829478206
-649.7526245117188,-99.57849884033205,76.64012893368304
-651.2491455078125,-99.83618927001952,76.92961660260879
-652.7449340820312,-100.08824920654295,77.16264461225542
-654.2399291992188,-100.33621215820312,77.252413912318
-655.7339477539062,-100.57923889160156,77.15810911182349
-657.226318359375,-100.81731414794922,77.03746318056812
-658.7176513671875,-101.0506362915039,76.90406386237413
-660.2083129882812,-101.27896881103516,76.80016593147948
-661.6978149414062,-101.50103759765624,76.78486642604271
-663.1859130859375,-101.71647644042967,76.78486642604273
-664.673095703125,-101.92488098144533,76.71871375111584
-666.15966796875,-102.12769317626952,76.53220659470931
-667.7156982421875,-102.33306121826172,76.26636477684029
-669.2706298828125,-102.5307846069336,75.95693171404146
-670.8250732421875,-102.7206039428711,75.60093804941107
-672.378662109375,-102.90314483642578,75.17661611893378
-673.931640625,-103.0781021118164,74.6771971680655
-675.48388671875,-103.2468490600586,74.11840248858441
-677.0348510742188,-103.40926361083984,73.53098512448776
-678.5847778320312,-103.56529998779295,72.92235574102675
-680.1337890625,-103.71505737304688,72.46940891373917
-681.6820068359375,-103.85899353027344,72.22548046552022
-683.2293090820312,-103.99752044677734,72.05163093846083
-684.7761840820312,-104.13005065917967,71.9138880190057
-686.32177734375,-104.25605010986328,71.85773662616894
-687.8673095703125,-104.37531280517578,71.98545594089872
-689.412353515625,-104.48754119873048,72.30974523750638
-690.95654296875,-104.59276580810548,72.68619814522681
-692.500244140625,-104.69031524658205,72.99867142646056
-694.0431518554688,-104.7801513671875,73.1858744343224
-695.5857543945312,-104.86141967773438,73.30652036557777
-697.127685546875,-104.93451690673828,73.43991968377176
-698.669189453125,-104.99884033203124,73.54381761466641
-700.210693359375,-105.0547332763672,73.55911712010318
-701.752197265625,-105.10271453857422,73.55911712010318
-703.293701171875,-105.1429443359375,73.62526979503006
-704.8341674804688,-105.17619323730467,73.8117769514366
-706.3743286132812,-105.202392578125,74.07761876930562
-707.9144897460938,-105.22209930419922,74.38705183210445
-709.4544677734375,-105.23616790771484,74.74304549673482
-710.993408203125,-105.2446060180664,75.16736742721213
-712.5322265625,-105.2478256225586,75.66678637808039
-714.0708618164062,-105.24568176269533,76.2255810575615
-715.6085205078125,-105.23831939697266,76.81299842165815
-717.14599609375,-105.22625732421876,77.42162780511914
-718.6834106445312,-105.21019744873048,78.01031009128982
-720.2196044921875,-105.19105529785156,78.53829584078935
-721.7557373046875,-105.16893005371094,78.9957475683476
-723.29150390625,-105.1439208984375,79.37650585845086
-724.8262939453125,-105.11597442626952,79.69991857358482
-726.3609008789062,-105.08589935302734,79.92072928871076
-727.8945922851562,-105.05381774902344,80.0
-729.4280395507812,-105.02001953125,80.0
-730.9610595703125,-104.98406219482422,80.0
-732.4934692382812,-104.94609832763672,80.0
-734.0255737304688,-104.90631866455078,80.0
-735.5572509765625,-104.8648910522461,80.0
-737.0880126953125,-104.82130432128906,80.0
-738.6187744140625,-104.77536010742188,80.0
-740.1492309570312,-104.72733306884766,80.0
-741.6787109375,-104.67719268798828,80.0
-743.2081298828125,-104.6249771118164,80.0
-744.7374877929688,-104.570556640625,80.0
-746.2657470703125,-104.51361846923828,80.0
-747.7938232421875,-104.45494079589844,80.0
-749.321533203125,-104.3936996459961,80.0
-750.848876953125,-104.3300552368164,80.0
-752.3756103515625,-104.26457214355467,80.0
-753.90234375,-104.19718170166016,80.0
-755.428955078125,-104.1283950805664,80.0
-756.954345703125,-104.05646514892578,80.0
-758.479736328125,-103.98209381103516,80.0
-760.0045776367188,-103.90604400634766,80.0
-761.5286254882812,-103.82774353027344,80.0
-763.0523071289062,-103.74813842773438,80.0
-764.5752563476562,-103.66686248779295,80.0
-766.0979614257812,-103.5844268798828,80.0
-767.620361328125,-103.49989318847656,80.0
-769.1417236328125,-103.4133758544922,80.0
-770.6630859375,-103.32567596435548,80.0
-772.1838989257812,-103.23543548583984,80.0
-773.7041015625,-103.14334869384766,80.0
-775.22412109375,-103.04855346679688,80.0
-776.7431640625,-102.95148468017578,80.0
-778.2618408203125,-102.85262298583984,80.0
-779.780517578125,-102.75067901611328,80.0
-781.298095703125,-102.6464614868164,80.0
-782.8154296875,-102.54100036621094,80.0
-784.332763671875,-102.43341827392578,80.0
-785.8489990234375,-102.32463073730467,80.0
-787.364990234375,-102.21399688720705,80.0
-788.8807373046875,-102.10183715820312,80.0
-790.3960571289062,-101.98805236816406,80.0
-791.9107055664062,-101.87174224853516,80.0
-793.4253540039062,-101.75303649902344,80.0
-794.9390258789062,-101.63240051269533,80.0
-796.4523315429688,-101.50892639160156,80.0
-797.965576171875,-101.38388061523438,80.0
-799.4775390625,-101.2566146850586,80.0
-800.9892578125,-101.1265106201172,80.0
-802.5010986328125,-100.9944076538086,80.0
-804.0119018554688,-100.85952758789062,80.0
-805.5224609375,-100.72095489501952,80.0
-807.03173828125,-100.57891845703124,80.0
-808.541015625,-100.4340591430664,79.96598851718697
-810.0494384765625,-100.28539276123048,79.83828125845237
-811.5572509765625,-100.13338470458984,79.64437746224844
-813.0638427734375,-99.97772979736328,79.37374674809952
-814.5695190429688,-99.81861114501952,79.03112054017112
-816.073974609375,-99.6555633544922,78.63266890857243
-817.57763671875,-99.48924255371094,78.18802147150096
-819.080078125,-99.31893920898438,77.69769132064928
-820.581298828125,-99.14483642578124,77.16019359276825
-822.0814819335938,-98.96685028076172,76.6023821428578
-823.5806274414062,-98.78460693359376,76.03963168298529
-825.0786743164062,-98.59793853759766,75.46628909420433
-826.5751342773438,-98.40631103515624,74.88605759016129
-828.0704345703125,-98.2094268798828,74.29467452209776
-829.5643310546875,-98.00672912597656,73.6869783675365
-831.056884765625,-97.7982940673828,73.07511769676444
-832.5478515625,-97.58356475830078,72.48534516964833
-834.0374145507812,-97.3623504638672,71.91178266310679
-835.5255737304688,-97.13429260253906,71.345677892882
-837.0123901367188,-96.89920043945312,70.79184474515945
-838.4974975585938,-96.65692138671876,70.21438525271932
-839.9812622070312,-96.40703582763672,69.62543743966697
-841.4636840820312,-96.14942169189452,69.07032176786012
-842.9451904296875,-95.8841323852539,68.54057816948327
-844.4252319335938,-95.61100006103516,68.00710406160822
-845.904296875,-95.33007049560548,67.50166240110532
-847.3819580078125,-95.0412368774414,67.09900905583117
-848.8582763671875,-94.7444305419922,66.76952212941038
-850.3330688476562,-94.43956756591795,66.51416805383401
-851.806396484375,-94.12681579589844,66.33954451839435
-853.2781372070312,-93.80651092529295,66.21982250768819
-854.7481079101562,-93.47828674316406,66.13691235942206
-856.2166137695312,-93.14276123046876,66.09841439697932
-857.6834106445312,-92.79931640625,66.0928416688179
-859.1482543945312,-92.44808197021484,66.08629545886981
-860.6112670898438,-92.08927154541016,66.07076534037809
-862.0726318359375,-91.7231216430664,66.07241354811529
-863.5320434570312,-91.34950256347656,66.07095760044551
-864.9896850585938,-90.9684066772461,66.0437826019613
-866.4453735351562,-90.57986450195312,66.00324132436901
-867.8991088867188,-90.18408203125,65.9438040382984
-869.350830078125,-89.78084564208984,65.84553608587241
-870.8005981445312,-89.37033081054688,65.72754485919681
-872.2484741210938,-88.95256805419922,65.63035896126796
-873.694091796875,-88.52734375,65.53630419844086
-875.1378173828125,-88.09491729736328,65.44737896096704
-876.579345703125,-87.6549301147461,65.38505604582242
-878.0187377929688,-87.2075424194336,65.33859713322241
-879.455810546875,-86.75237274169922,65.35884333472795
-880.8905029296875,-86.28977966308594,65.51429253974514
-882.3228149414062,-85.81968688964844,65.75000641784884
-883.7527465820312,-85.3416519165039,65.98200140593615
-885.1800537109375,-84.85574340820312,66.2162942321335
-886.6046752929688,-84.36163330078125,66.48433292643516
-888.0264892578125,-83.85942077636719,66.77459273698763
-889.445556640625,-83.34883117675781,67.07692148298578
-890.8617553710938,-82.83024597167969,67.40192619133559
-892.2753295898438,-82.30396270751953,67.80726834832146
-893.6860961914062,-81.76936340332031,68.34430199467482
-895.0939331054688,-81.22693634033203,68.90865965453338
-896.4988403320312,-80.6769027709961,69.45193665382577
-897.9012451171875,-80.11957550048828,69.88420519854137
-899.3012084960938,-79.55607604980469,70.25509502542651
-900.6989135742188,-78.98650360107422,70.61171029015274
-902.0943603515624,-78.41085815429688,70.92392536069538
-903.4874267578124,-77.82910919189453,71.2016385271116
-904.8779907226562,-77.24163818359375,71.52172280767493
-906.2662353515624,-76.64837646484375,71.88296894720509
-907.6522827148438,-76.04949188232422,72.1874298174472
-909.035888671875,-75.44483184814453,72.44092567065886
-910.4171752929688,-74.83486938476562,72.72089448390652
-911.7964477539062,-74.22002410888672,72.98619414742205
-913.1735229492188,-73.6005630493164,73.18786878896843
-914.5480346679688,-72.9763412475586,73.29829953244084
-915.9197387695312,-72.34686279296875,73.27274096489201
-917.2886352539062,-71.71200561523438,73.16054488578352
-918.6544799804688,-71.0715103149414,73.08521991631692
-920.0172729492188,-70.4253158569336,73.04134678262088
-921.3763427734376,-69.77278900146484,72.89658831484655
-922.7322387695312,-69.11444091796875,72.69540329846618
-924.0847778320312,-68.45034790039062,72.51849072494636
-925.4340209960938,-67.7805404663086,72.30972098686918
-926.779541015625,-67.10455322265625,71.98331152522103
-928.1216430664062,-66.42279052734375,71.47479841835909
-929.460205078125,-65.7350845336914,70.85781283050015
-930.7951049804688,-65.04143524169922,70.25398160010826
-932.12646484375,-64.34185791015625,69.72981378532525
-933.4542236328124,-63.63633728027344,69.2132624154468
-934.7782592773438,-62.92487716674805,68.73707587395515
-936.0986328125,-62.20736312866211,68.35943554575992
-937.4156494140624,-61.484825134277344,68.0895025203163
-938.72900390625,-60.75601577758789,67.86492535057585
-940.0384521484376,-60.02120590209961,67.75979152617953
-941.3446044921876,-59.2806396484375,67.92350868863824
-942.6467895507812,-58.53421401977539,68.27274492676779
-943.9452514648438,-57.78176498413086,68.65542260022013
-945.23974609375,-57.02308654785156,69.04139366490158
-946.52978515625,-56.25758743286133,69.44129360776208
-947.873779296875,-55.450138092041016,69.84036026116098
-949.21240234375,-54.634727478027344,70.24394373156767
-950.5457763671876,-53.81136322021485,70.65987907588841
-951.8735961914062,-52.97976303100586,71.03356966127645
-953.1959228515624,-52.140380859375,71.36654069139985
-954.5131225585938,-51.29341125488281,71.76215832519323
-955.8252563476562,-50.439266204833984,72.02773487039389
-957.1326904296876,-49.578739166259766,72.13928685029848
-958.4365234375,-48.71318817138672,72.18388250237503
-959.73681640625,-47.843055725097656,72.19694982927824
-961.033447265625,-46.96828842163086,72.24967758959534
-962.32666015625,-46.089263916015625,72.35641699872241
-963.616943359375,-45.20636749267578,72.42857467733441
-964.904052734375,-44.319820404052734,72.51090694881707
-966.1873779296876,-43.428592681884766,72.60527168900644
-967.4676513671876,-42.53401565551758,72.64757245218284
-968.7440185546876,-41.63502883911133,72.6599894982482
-970.0164794921876,-40.73200988769531,72.60698647057063
-971.284912109375,-39.82517623901367,72.4707267622035
-972.549072265625,-38.9134407043457,72.26127157065852
-973.8082885742188,-37.996768951416016,71.92884225238348
-975.0625610351562,-37.07493209838867,71.49162615478414
-976.3114624023438,-36.147216796875,71.00327061832931
-977.5552978515624,-35.213897705078125,70.42705015110022
-978.7932739257812,-34.27495574951172,69.79207183915972
-980.0255126953124,-33.32969284057617,69.21177075900418
-981.2517700195312,-32.37846374511719,68.71492226722582
-982.4722900390624,-31.420955657958984,68.23070019804007
-983.6856079101562,-30.45672416687012,67.71101829952265
-984.8928833007812,-29.485998153686523,67.1633539218961
-986.09326171875,-28.508657455444336,66.66790564416708
-987.286865234375,-27.524560928344727,66.43748747328776
-988.4737548828124,-26.5341796875,66.38920165186354
-989.6551513671876,-25.53875160217285,66.4092475778499
-990.8304443359376,-24.537771224975582,66.38630633268806
-992.0003662109376,-23.531858444213867,66.34060254901647
-993.1640014648438,-22.52011489868164,66.31267714986991
-994.3209838867188,-21.50237464904785,66.35349616535582
-995.4716796875,-20.479034423828125,66.57929079791941
-996.6165161132812,-19.45076560974121,66.89536401421088
-997.755615234375,-18.41741943359375,67.11804413273805
-998.8887329101562,-17.378704071044922,67.24802481175132
-1000.0158081054688,-16.334701538085938,67.2861641564862
-1001.1365356445312,-15.285317420959473,67.27426487149611
-1002.2527465820312,-14.231115341186523,67.28997011041162
-1003.3663940429688,-13.16938018798828,67.32216459575706
-1004.4801025390624,-12.098679542541504,67.30693637805163
-1005.5950317382812,-11.015807151794434,67.27183454202657
-1006.7115478515624,-9.919602394104004,67.32833251259693
-1007.7819213867188,-8.857989311218262,67.41184364671604
-1008.8543701171876,-7.783055305480957,67.44191124054353
-1009.9302978515624,-6.695175647735596,67.38163708790526
-1011.0098876953124,-5.594613552093506,67.31710441759677
-1012.0916137695312,-4.480401515960693,67.40201023187123
-1013.1748046875,-3.352283000946045,67.64268395235626
-1014.208740234375,-2.262819528579712,67.81075909082456
-1015.2413330078124,-1.1616300344467163,67.75417827143254
-1016.27197265625,-0.0499218739569187,67.63507564724318
-1017.3010864257812,1.070501446723938,67.58396741466804
-1018.3277587890624,2.199535846710205,67.62813449748349
-1019.3511352539062,3.337251663208008,67.6975810609898
-1020.3717041015624,4.48268461227417,67.81003807863023
-1021.38818359375,5.636514186859131,67.84579151431345
-1022.4010009765624,6.7979841232299805,67.71643760425745
-1023.4096069335938,7.967104911804199,67.74079596283913
-1024.41357421875,9.143914222717283,68.03259672227499
-1025.4141845703125,10.328158378601074,68.32088388014978
-1026.411376953125,11.51896858215332,68.63133106062443
-1027.405517578125,12.716374397277832,69.06756111170775
-1028.3951416015625,13.921316146850586,69.49027696597943
-1029.380859375,15.133589744567873,69.88931331074504
-1030.362548828125,16.35247039794922,70.38691344525823
-1031.3402099609375,17.578567504882812,70.91410906095204
-1032.3134765625,18.811656951904297,71.43383155761079
-1033.282470703125,20.0518856048584,71.9852987354322
-1034.200927734375,21.23994255065918,72.53553222176023
-1035.11474609375,22.4340763092041,73.09265486617686
-1036.024658203125,23.63361167907715,73.6414096056711
-1036.9312744140625,24.838022232055664,73.86726440781364
-1037.8333740234375,26.04707336425781,73.97362032861166
-1038.7301025390625,27.261131286621094,74.18066244518481
-1039.6219482421875,28.479122161865234,74.49784889233848
-1040.5091552734375,29.701385498046875,74.78547635272913
-1041.3919677734375,30.927181243896484,74.9462116495476
-1042.2708740234375,32.156471252441406,75.15923951506737
-1043.146240234375,33.38846969604492,75.51457492040164
-1044.01806640625,34.6236572265625,75.8988554799204
-1044.8856201171875,35.861873626708984,76.38896015960296
-1045.749267578125,37.10319137573242,76.8737808167239
-1046.6094970703125,38.346805572509766,77.16633349636753
-1047.4661865234375,39.59355163574219,77.34768119854125
-1048.317138671875,40.844329833984375,77.63065900539397
-1049.163330078125,42.09849548339844,77.97358060105402
-1050.0048828125,43.35602951049805,78.24007106015331
-1050.841552734375,44.61701965332031,78.41819424803383
-1051.6737060546875,45.88146209716797,78.43848658213376
-1052.5003662109375,47.14936065673828,78.36416625722678
-1053.32177734375,48.420936584472656,78.25754479924224
-1054.138916015625,49.69544982910156,78.05788961068912
-1054.951171875,50.97322845458984,77.86387743336375
-1055.7591552734375,52.253849029541016,77.77200209360304
-1056.5633544921875,53.53697967529297,77.74230836110253
-1057.3631591796875,54.8229866027832,77.66161251127345
-1058.158203125,56.11182403564453,77.7460686323249
-1058.9488525390625,57.403202056884766,77.80955267420796
-1059.734619140625,58.69720077514648,77.7608280409836
-1060.515380859375,59.993919372558594,77.72364585670205
-1061.2916259765625,61.292999267578125,77.71531957292274
-1062.0625,62.59477615356445,77.65840692381107
-1062.8284912109375,63.89899063110352,77.550114409767
-1063.58935546875,65.20553588867188,77.38430465239547
-1064.3443603515625,66.5145263671875,77.15527067747813
-1065.0936279296875,67.82592010498047,76.84135983342429
-1065.837646484375,69.1394271850586,76.49812057667279
-1066.5765380859375,70.45457458496094,76.16137947315117
-1067.3099365234375,71.77137756347656,75.85755279427882
-1068.03759765625,73.09011840820312,75.62228770595449
-1068.7598876953125,74.41055297851562,75.46539954072355
-1069.47607421875,75.73273468017578,75.28193646858931
-1070.1865234375,77.05659484863281,75.02338662516405
-1070.8914794921875,78.38232421875,74.85033884946476
-1071.5902099609375,79.709716796875,74.75404138647374
-1072.31689453125,81.10558319091797,74.6985548400846
-1073.036865234375,82.50350952148438,74.72255586838799
-1073.7501220703125,83.90323638916016,74.72321506917176
-1074.4564208984375,85.30500793457031,74.64532192787915
-1075.155517578125,86.7088394165039,74.58469767454972
-1075.8475341796875,88.1143798828125,74.62036170632732
-1076.5323486328125,89.52159118652344,74.71813535641141
-1077.2109375,90.93096923828124,74.84550752030862
-1077.8834228515625,92.34249877929688,75.02165010562511
-1078.5499267578125,93.75625610351562,75.19124323701968
-1079.2095947265625,95.172607421875,75.36053599594382
-1079.863037109375,96.59142303466795,75.65450261781426
-1080.5106201171875,98.01244354248048,75.96536951973837
-1081.1522216796875,99.43563079833984,76.21392324817488
-1081.787841796875,100.86119079589844,76.48439122381141
-1082.41748046875,102.28898620605467,76.79830206786527
-1083.040771484375,103.71896362304688,77.14154132461678
-1083.65869140625,105.15087127685548,77.4782824281384
-1084.2708740234375,106.58480072021484,77.78210910701075
-1084.8778076171875,108.02073669433594,78.01737419533507
-1085.4791259765625,109.45846557617188,78.19927508324403
-1086.0753173828125,110.8983383178711,78.4207100072721
-1086.6666259765625,112.3400421142578,78.70761217925791
-1087.2535400390625,113.78370666503906,78.95667874447416
-1087.8353271484375,115.22956848144533,79.12729653237216
-1088.4124755859375,116.6773681640625,79.28940453674585
-1088.9853515625,118.12702178955078,79.4229107509209
-1089.5538330078125,119.57835388183594,79.53244191080711
-1090.1182861328125,121.0315170288086,79.63219153676235
-1090.677490234375,122.48667907714844,79.6410625272405
-1091.2318115234375,123.94403839111328,79.58847963582767
-1091.78076171875,125.40372467041016,79.48143948772328
-1092.3250732421875,126.86579895019533,79.28394537080622
-1092.864501953125,128.33018493652344,79.08522391973317
-1093.3985595703125,129.79702758789062,78.96078324281596
-1093.927734375,131.2661895751953,78.9235702988402
-1094.4522705078125,132.73756408691406,78.92357029884019
-1094.971923828125,134.21124267578125,78.9235702988402
-1095.4864501953125,135.687255859375,78.9235702988402
-1095.99560546875,137.16555786132812,78.9235702988402
-1096.4990234375,138.64645385742188,78.9235702988402
-1096.9970703125,140.12962341308594,78.9235702988402
-1097.489501953125,141.61517333984375,78.9235702988402
-1097.9761962890625,143.1031036376953,78.9235702988402
-1098.4573974609375,144.59344482421875,78.9235702988402
-1098.93212890625,146.08621215820312,78.92357029884022
-1099.4007568359375,147.58131408691406,78.92187440736319
-1099.8636474609375,149.07887268066406,78.88030888260735
-1100.3209228515625,150.5785369873047,78.81276477368351
-1100.773193359375,152.080322265625,78.7358522432312
-1101.2208251953125,153.5840606689453,78.68220498146694
-1101.6630859375,155.09007263183594,78.72435292754159
-1102.0999755859375,156.5984649658203,78.80817474419698
-1102.5318603515625,158.1090545654297,78.87819359929507
-1102.9593505859375,159.62185668945312,78.95964059464684
-1103.3819580078125,161.1366729736328,79.0572553041112
-1103.800048828125,162.65357971191406,79.1890519292952
-1104.2132568359375,164.17269897460938,79.3436309397227
-1104.6025390625,165.621337890625,79.47588734112566
-1104.9866943359375,167.0719757080078,79.55415226134157
-1105.365966796875,168.52462768554688,79.53089288040111
-1105.7398681640625,169.9794464111328,79.45848867185589
-1106.1087646484375,171.43626403808594,79.41593377618818
-1106.47216796875,172.8949737548828,79.40073798978624
-1106.8309326171875,174.35569763183594,79.40073798978624
-1107.1854248046875,175.8181915283203,79.40073798978624
-1107.5355224609375,177.282470703125,79.40073798978625
-1107.8807373046875,178.74850463867188,79.40073798978625
-1108.22119140625,180.21636962890625,79.40073798978625
-1108.5565185546875,181.6861572265625,79.40073798978625
-1108.88671875,183.15782165527344,79.40073798978625
-1109.21142578125,184.63140869140625,79.40243388126326
-1109.5311279296875,186.1068115234375,79.4439994060191
-1109.845458984375,187.5841217041016,79.51154351494293
-1110.1544189453125,189.063232421875,79.58845604539525
-1110.4581298828125,190.5440826416016,79.6421033071595
-1110.7567138671875,192.0267333984375,79.6421033071595
-1111.0501708984375,193.5111846923828,79.6421033071595
-1111.3387451171875,194.9971466064453,79.6421033071595
-1111.6226806640625,196.4847412109375,79.6421033071595
-1111.9012451171875,197.97413635253903,79.6421033071595
-1112.1756591796875,199.46507263183597,79.64403834104472
-1112.4456787109375,200.9572296142578,79.69673197809752
-1112.711669921875,202.45095825195312,79.76319702776765
-1112.97314453125,203.94607543945312,79.80937278446892
-1113.23095703125,205.44259643554688,79.86984510938515
-1113.48486328125,206.94032287597656,79.94224931793036
-1113.735107421875,208.4394073486328,79.98480421359807
-1113.9818115234375,209.9397735595703,80.0
-1114.2249755859375,211.4413604736328,80.0
-1114.4649658203125,212.9442138671875,80.0
-1114.70166015625,214.44821166992188,80.0
-1114.9354248046875,215.95335388183597,80.0
-1115.1666259765625,217.45948791503903,80.0
-1115.3953857421875,218.9667053222656,80.0
-1115.621337890625,220.4749755859375,80.0
-1115.84521484375,221.9842071533203,80.0
-1116.066650390625,223.49436950683597,80.0
-1116.2855224609375,225.0055389404297,80.0
-1116.5015869140625,226.5177001953125,80.0
-1116.715576171875,228.03082275390625,80.0
-1116.9267578125,229.5450134277344,80.0
-1117.1357421875,231.0599822998047,80.0
-1117.341796875,232.57568359375,80.0
-1117.545166015625,234.09213256835935,80.0
-1117.744873046875,235.609375,80.0
-1117.9415283203125,237.12738037109372,80.0
-1118.1348876953125,238.6461181640625,80.0
-1118.3245849609375,240.1656951904297,80.0
-1118.5111083984375,241.68606567382807,80.0
-1118.694580078125,243.2071228027344,80.0
-1118.8751220703125,244.7289123535156,80.0
-1119.0528564453125,246.2515411376953,80.0
-1119.227783203125,247.77520751953125,80.0
-1119.39990234375,249.29983520507807,80.0
-1119.569091796875,250.8254852294922,80.0
-1119.735107421875,252.35215759277344,80.0
-1119.8983154296875,253.8798370361328,80.0
-1120.058349609375,255.4085235595703,80.0
-1120.216064453125,256.93817138671875,80.0
-1120.371337890625,258.4686584472656,80.0
-1120.52490234375,260.00006103515625,80.0
-1120.67626953125,261.5323181152344,80.0
-1120.82568359375,263.0652770996094,80.0
-1120.974609375,264.5991516113281,80.0
-1121.1224365234375,266.1337890625,80.0
-1121.26904296875,267.6692199707031,80.0
-1121.4151611328125,269.20538330078125,80.0
-1121.5594482421875,270.74249267578125,80.0
-1121.7027587890625,272.2804260253906,80.0
-1121.8443603515625,273.8191833496094,80.0
-1121.984619140625,275.3587341308594,80.0
-1122.1243896484375,276.8990173339844,80.0
-1122.26220703125,278.4404296875,80.0
-1122.39892578125,279.9825134277344,80.0
-1122.5340576171875,281.52545166015625,80.0
-1122.6663818359375,283.06939697265625,80.0
-1122.7972412109375,284.6146850585937,80.0
-1122.9259033203125,286.16143798828125,80.0
-1123.052001953125,287.7095947265625,80.0
-1123.1763916015625,289.25933837890625,80.0
-1123.2979736328125,290.8109436035156,80.0
-1123.417236328125,292.3642883300781,80.0
-1123.533203125,293.9196472167969,80.0
-1123.6468505859375,295.4770202636719,80.0
-1123.7576904296875,297.0365295410156,80.0
-1123.8668212890625,298.5981140136719,80.0
-1123.9727783203125,300.1618957519531,80.0
-1124.0765380859375,301.7279357910156,80.0
-1124.1781005859375,303.2962341308594,80.0
-1124.277099609375,304.8668518066406,80.0
-1124.3734130859375,306.4398193359375,80.0
-1124.4677734375,308.01483154296875,80.0
-1124.555908203125,309.5130310058594,80.0
-1124.641845703125,311.01324462890625,80.0
-1124.72607421875,312.5155029296875,80.0
-1124.8095703125,314.0196838378906,80.0
-1124.891357421875,315.5258178710937,80.0
-1124.9715576171875,317.0338134765625,80.0
-1125.0504150390625,318.5437927246094,80.0
-1125.12744140625,320.0556640625,80.0
-1125.203125,321.56939697265625,80.0
-1125.27685546875,323.0852355957031,80.0
-1125.3487548828125,324.6029968261719,80.0
-1125.4200439453125,326.1227111816406,80.0
-1125.4896240234375,327.64422607421875,80.0
-1125.55908203125,329.1674499511719,80.0
-1125.62646484375,330.6923522949219,80.0
-1125.6943359375,332.2188720703125,80.0
-1125.76220703125,333.7466735839844,80.0
-1125.8294677734375,335.2756652832031,80.0
-1125.8968505859375,336.8056640625,80.0
-1125.96435546875,338.33642578125,80.0
-1126.033203125,339.8675537109375,80.0
-1126.102783203125,341.3988952636719,80.0
-1126.1728515625,342.9306945800781,80.0
-1126.244140625,344.4626159667969,80.0
